"date","country","bsp","cds","stocks","greece_a","ireland_a","portugal_a","spain_a","crisis_a","es_b_1.5","fr_b_1.5","gr_b_1.5","ie_b_1.5","it_b_1.5","nl_b_1.5","pt_b_1.5","es_b_2","fr_b_2","gr_b_2","ie_b_2","it_b_2","nl_b_2","pt_b_2","euribor","dvix","dvstoxx"
2007-11-12,"pt",0.1907,NA,160.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379999999999994,0.0869821367960575,-0.0176723769470781
2007-11-13,"pt",0.1779,NA,159.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322999999999993,-0.254674383574053,-0.0562012796997431
2007-11-14,"pt",0.1799,NA,159.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117000000000003,0.0735743383916887,-0.0198764307575954
2007-11-15,"pt",0.1883,NA,158.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240000000000062,0.0785588957860166,0.00874459038875131
2007-11-16,"pt",0.1898,NA,157.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253999999999994,-0.0960588562862905,-0.00707304800206066
2007-11-19,"pt",0.2001,NA,155.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311000000000003,0.020194861072536,0.0778884699065223
2007-11-20,"pt",0.219200000000001,NA,155.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939999999999994,-0.0444168115895813,-0.0662652589350121
2007-11-21,"pt",0.225099999999999,NA,153.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1067,0.0758290442325023,0.0823575602237669
2007-11-22,"pt",0.2373,NA,155.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138199999999999,0,-0.0399355257735445
2007-11-23,"pt",0.2242,NA,158.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1599,-0.0469104118920471,-0.0432477983286894
2007-11-26,"pt",0.2272,NA,156.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1575,0.121204655816821,0.0464073586190579
2007-11-27,"pt",0.211799999999999,NA,155.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1467,-0.0953793624118449,-0.0187070131895246
2007-11-28,"pt",0.2151,NA,157.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1235,-0.0861815014233303,-0.0811481798729465
2007-11-29,"pt",0.2277,NA,156.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387999999999993,-0.0058236437467869,-0.0336761995620516
2007-11-30,"pt",0.2027,NA,157.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7267,-0.046977040411603,-0.0826373281149717
2007-12-03,"pt",0.22,NA,158.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6799,0.0318443430627315,-0.0103321952372055
2007-12-04,"pt",0.223599999999999,NA,157.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7574,0.00759497321744496,0.0468571586878825
2007-12-05,"pt",0.205,NA,157.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8152,-0.0544175698707132,-0.102271588828046
2007-12-06,"pt",0.194599999999999,NA,157.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8129,-0.0722318949913117,-0.00945385192372594
2007-12-07,"pt",0.176,NA,157.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7819,-0.00526191120803077,-0.0637297014426768
2007-12-10,"pt",0.1588,NA,156.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677700000000001,-0.00528974544342953,0.0326446691412756
2007-12-11,"pt",0.1418,NA,156.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6344,0.128758690618203,0.0194076172289628
2007-12-12,"pt",0.1449,NA,155.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662999999999999,-0.0486418072223458,-0.0742311880898052
2007-12-13,"pt",0.157900000000001,NA,152.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635,0.00399734043262034,0.160129648455562
2007-12-14,"pt",0.1576,NA,155.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6482,0.0309865506843421,-0.0258078839558729
2007-12-17,"pt",0.1613,NA,156.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615399999999999,0.0523241337538103,0.0893966646688122
2007-12-18,"pt",0.164999999999999,NA,156.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6309,-0.0797708577330285,-0.0312890338615315
2007-12-19,"pt",0.171,NA,155.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3514,-0.0433280767635367,-0.0288759235018543
2007-12-20,"pt",0.1429,NA,154.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2797,-0.0520704461655419,-0.0671460845446523
2007-12-21,"pt",0.149699999999999,NA,155.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2608,-0.108171936194755,-0.105070450391108
2007-12-24,"pt",0.1483,NA,156.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160699999999999,0.00701378650800732,0
2007-12-25,"pt",0.1483,NA,156.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1434,0,0
2007-12-26,"pt",0.1483,NA,156.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1434,0.0032206147000422,0
2007-12-27,"pt",0.1524,NA,154.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1434,0.0822663034013393,0.0634866339914875
2007-12-28,"pt",0.1684,NA,154.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722000000000005,0.0234157039808438,-0.0170193512381949
2007-12-31,"pt",0.1627,NA,154.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274000000000001,0.0814511064089931,0
2008-01-01,"pt",0.1627,NA,154.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334000000000003,0,0
2008-01-02,"pt",0.1866,NA,152.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334000000000003,0.0293430292339107,0.141253438718433
2008-01-03,"pt",0.1836,NA,150.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380000000000003,-0.0297875724730607,-0.0189280098855189
2008-01-04,"pt",0.214700000000001,NA,149.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280000000000005,0.0624799341586031,0.0658849929732899
2008-01-07,"pt",0.223000000000001,NA,150.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780000000000003,-0.00628537581496103,0.0235731677180668
2008-01-08,"pt",0.2155,NA,151.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854000000000008,0.0666642551191621,-0.0463066914025845
2008-01-09,"pt",0.2331,NA,149.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591999999999997,-0.0528882075750436,0.0440640351587507
2008-01-10,"pt",0.2455,NA,148.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1279,-0.0281708769666964,-0.00314819239104258
2008-01-11,"pt",0.2387,NA,145.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1186,0.00976031512351661,-0.0273989741881144
2008-01-14,"pt",0.222,NA,145.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1081,-0.0334938994556109,0.0133365968446522
2008-01-15,"pt",0.2245,NA,143.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0.0190317162982159,0.0756404395626498
2008-01-16,"pt",0.230700000000001,NA,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1718,0.0435944971947153,0.0288059992490814
2008-01-17,"pt",0.2235,NA,138.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204800000000001,0.154736468608581,-0.000411607332421848
2008-01-18,"pt",0.2135,NA,138.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2046,-0.0460181839387088,0.0462579954578404
2008-01-21,"pt",0.2414,NA,129.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2005,0,0.317881812315413
2008-01-22,"pt",0.2226,NA,130.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2621,0.13182832438936,-0.0340396500611364
2008-01-23,"pt",0.2539,NA,126.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1668,-0.0663244856563159,0.174945103138374
2008-01-24,"pt",0.2458,NA,130.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2556,-0.0436689101298442,-0.143483143177013
2008-01-25,"pt",0.2579,NA,131.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1437,0.045734315339121,-0.0341290233292435
2008-01-28,"pt",0.2594,NA,131.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1837,-0.045734315339121,-0.00834331419106826
2008-01-29,"pt",0.250500000000001,NA,134.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210500000000001,-0.0166973026236086,-0.0468620421452814
2008-01-30,"pt",0.2537,NA,132.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162500000000001,0.0109211132785569,0.0127747492066446
2008-01-31,"pt",0.2468,NA,132.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,-0.0527807372140949,-0.0722045692473943
2008-02-01,"pt",0.2414,NA,133.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2237,-0.0868725941152135,-0.0897681608740344
2008-02-04,"pt",0.222,NA,134.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2418,0.0788250320015611,-0.00914250288386231
2008-02-05,"pt",0.2367,NA,129.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216200000000001,0.0830275639716427,0.160533123674754
2008-02-06,"pt",0.2397,NA,131.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.0255213991562178,-0.0444659849953308
2008-02-07,"pt",0.2447,NA,130.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2385,-0.0462734855446469,0.0394471538833878
2008-02-08,"pt",0.2581,NA,130.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2435,0.0125742630354049,-0.00346511608330147
2008-02-11,"pt",0.2675,NA,128.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,-0.0147458165489125,0.00785796908403702
2008-02-12,"pt",0.2512,NA,130.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2711,-0.0471067992148866,-0.109054800694422
2008-02-13,"pt",0.2483,NA,131.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1817,-0.0566447056372392,-0.0251029621353593
2008-02-14,"pt",0.2333,NA,132.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165299999999999,0.0261815827334146,0.00535619920052488
2008-02-15,"pt",0.257000000000001,NA,131.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1142,-0.0205703455656283,0.0449161660529187
2008-02-18,"pt",0.2466,NA,131.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1637,0,-0.0474121559385119
2008-02-19,"pt",0.2574,NA,131.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1001,0.0225261451329324,-0.00716592102614344
2008-02-20,"pt",0.2642,NA,129.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1338,-0.0476185178725412,0.044311046324911
2008-02-21,"pt",0.2638,NA,129.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1017,0.0290812093008417,-0.0236697440859048
2008-02-22,"pt",0.2717,NA,127.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1138,-0.043113631053465,0.0129485623679662
2008-02-25,"pt",0.297,NA,128.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1205,-0.043752996713939,-0.032152566479553
2008-02-26,"pt",0.3003,NA,129.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930999999999997,-0.0503110770101389,-0.073362496740593
2008-02-27,"pt",0.2787,NA,129.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617999999999999,0.0354376619692953,-0.024644313911331
2008-02-28,"pt",0.2858,NA,127.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328999999999997,0.0363519039475206,0.0319590722240415
2008-02-29,"pt",0.3104,NA,127.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143800000000001,0.120376826164791,0.0957634020478633
2008-03-03,"pt",0.3177,NA,125.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2576,-0.00984483528765168,0.0742075539104259
2008-03-04,"pt",0.3693,NA,124.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2831,-0.0293457351398207,0.0179607137264322
2008-03-05,"pt",0.3889,NA,126.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3405,-0.0367160155382722,-0.0558877656384928
2008-03-06,"pt",0.445,NA,125.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2661,0.113256092660607,0.0288242582378988
2008-03-07,"pt",0.4651,NA,125.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3494,-0.0021802334217691,0.0302371057481357
2008-03-10,"pt",0.47,NA,122.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411999999999999,0.0664918685685767,0.0154066873890057
2008-03-11,"pt",0.4479,NA,122.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4918,-0.108466461111425,-0.0737960083389941
2008-03-12,"pt",0.4248,NA,122.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4688,0.0321042875890134,-0.0345156421748389
2008-03-13,"pt",0.4333,NA,119.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4727,0.00256833749692698,0.0304765925908885
2008-03-14,"pt",0.452,NA,118.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4809,0.132614886282301,0.0633784893702591
2008-03-17,"pt",0.4615,NA,114.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5094,0.0340726966358798,0.159427736928102
2008-03-18,"pt",0.4495,NA,117.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551,-0.223221097745174,-0.111225635110224
2008-03-19,"pt",0.4156,NA,117.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494,0.145862955442307,-0.0548719693269852
2008-03-20,"pt",0.3956,NA,117.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5283,-0.114186962368595,-0.032715468247229
2008-03-21,"pt",0.3956,NA,117.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5435,0,0
2008-03-24,"pt",0.3956,NA,117.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5435,-0.0340051866733129,0
2008-03-25,"pt",0.3541,NA,122.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5435,-0.000388726924234195,-0.0562097849246848
2008-03-26,"pt",0.3581,NA,122.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4108,0.0138998376890336,-0.00209205097222398
2008-03-27,"pt",0.3522,NA,122.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4123,-0.00769826742575219,-0.0545133164899081
2008-03-28,"pt",0.3374,NA,123.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3609,-0.00659044835490175,-0.0318319330544306
2008-03-31,"pt",0.3118,NA,123.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3373,-0.00389712106636431,0.0384447418692035
2008-04-01,"pt",0.2952,NA,125.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3461,-0.121499421351883,-0.103693814729306
2008-04-02,"pt",0.2887,NA,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3032,0.0325337736601532,-0.00121926452820631
2008-04-03,"pt",0.2866,NA,128.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2927,-0.00943403223335881,0.0241072341364177
2008-04-04,"pt",0.285900000000001,NA,127.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269699999999999,-0.0332926060980823,-0.055501799253868
2008-04-07,"pt",0.292,NA,129.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303800000000001,-0.00133719654424924,-0.0199201331506247
2008-04-08,"pt",0.3022,NA,129.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265099999999999,-0.00267976935711545,0.0286939517069809
2008-04-09,"pt",0.3238,NA,129.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2586,0.0199253880093981,0.00415110600237867
2008-04-10,"pt",0.3074,NA,129.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282900000000001,-0.0370660873208215,-0.0158667211749415
2008-04-11,"pt",0.3258,NA,129.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279400000000001,0.0651638942498542,0.0412259533219514
2008-04-14,"pt",0.3229,NA,129.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3581,0.0152287207018245,0.0461711517341774
2008-04-15,"pt",0.3291,NA,129.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3661,-0.044642605908118,-0.0349260533186753
2008-04-16,"pt",0.3173,NA,130.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322,-0.103995726988193,-0.0849803303027481
2008-04-17,"pt",0.3332,NA,129.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2465,-0.00782400079212797,0.013817145553142
2008-04-18,"pt",0.3191,NA,130.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2202,-0.0118519905870142,-0.0752301215173241
2008-04-21,"pt",0.3068,NA,130.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178999999999999,0.0182136464926623,0.033192408321931
2008-04-22,"pt",0.3128,NA,130.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189299999999999,0.0178878349447467,0.0256084634143261
2008-04-23,"pt",0.3079,NA,129.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1771,-0.0296642222685719,-0.0318893274897407
2008-04-24,"pt",0.3098,NA,128.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1732,-0.00992071628674784,-0.0376018621836782
2008-04-25,"pt",0.2927,NA,129.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1398,-0.0237085505773402,-0.0202980771139774
2008-04-28,"pt",0.2779,NA,130.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130599999999999,0.00254907096987056,0.00618019556819238
2008-04-29,"pt",0.2971,NA,128.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1041,0.0300925414929449,0.0197096948115627
2008-04-30,"pt",0.2843,NA,127.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1752,0.0268112574506567,-0.0301909722791454
2008-05-01,"pt",0.2843,NA,127.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190499999999999,-0.096368941152567,0
2008-05-02,"pt",0.2723,NA,129.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190499999999999,-0.0377810719680216,-0.0546261258319127
2008-05-05,"pt",0.254300000000001,NA,128.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1276,0.0388398333162638,0.00755861497392685
2008-05-06,"pt",0.2545,NA,130.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154100000000001,-0.0371910283260801,0.00849792667039084
2008-05-07,"pt",0.262,NA,132.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173100000000001,0.0801694262950075,-0.0257135417244787
2008-05-08,"pt",0.2772,NA,131.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1534,-0.0168672539652417,0.0187205062335081
2008-05-09,"pt",0.323700000000001,NA,130.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2504,0.000515331111636375,0.0354542303578045
2008-05-12,"pt",0.2962,NA,129.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3404,-0.0871518955031751,0.02531780798429
2008-05-13,"pt",0.2678,NA,130.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298699999999999,0.0106235273657309,0.0279087881170765
2008-05-14,"pt",0.2813,NA,129.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2135,-0.0179578338676607,-0.104341666868724
2008-05-15,"pt",0.2746,NA,128.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1494,-0.0801370873630969,-0.0399949435458611
2008-05-16,"pt",0.243799999999999,NA,127.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1187,0.0103754363768318,-0.0160259840158443
2008-05-19,"pt",0.2498,NA,128.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0.0322608622182217,-0.0173822953361138
2008-05-20,"pt",0.240500000000001,NA,126.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1073,0.0329604858492605,0.0945627025052889
2008-05-21,"pt",0.2281,NA,126.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1309,0.055861909476322,-0.00449663510606557
2008-05-22,"pt",0.2219,NA,127.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659999999999998,-0.0294781169544627,-0.0207444828210526
2008-05-23,"pt",0.2475,NA,125.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423,0.0798296016524849,0.0927040725958812
2008-05-26,"pt",0.2464,NA,125.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739999999999998,0,0.0161778430109849
2008-05-27,"pt",0.252599999999999,NA,124.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486000000000004,0.00459301649494481,-0.00597840364209201
2008-05-28,"pt",0.2544,NA,124.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363999999999995,-0.0294518833139921,-0.041437189864173
2008-05-29,"pt",0.267399999999999,NA,123.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00399999999999956,-0.0499969749253371,-0.0442332549768256
2008-05-30,"pt",0.2636,NA,123.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236999999999998,-0.0172370128119419,-0.0111168401063395
2008-06-02,"pt",0.2904,NA,122.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316000000000001,0.106313510656656,0.0930904230660121
2008-06-03,"pt",0.3003,NA,122.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1042,0.0204649018875602,-0.0121100688165123
2008-06-04,"pt",0.3002,NA,120.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441000000000003,0.0272921422880077,0.0176502491921275
2008-06-05,"pt",0.29,NA,121.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767999999999995,-0.110179802093775,-0.0176502491921275
2008-06-06,"pt",0.3262,NA,119.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589999999999957,0.234777174169889,0.0925800356292124
2008-06-09,"pt",0.3151,NA,118.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968,-0.0188523149792093,0.0580835162008904
2008-06-10,"pt",0.3234,NA,118.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203000000000007,0.00259179410742894,-0.0162539132988413
2008-06-11,"pt",0.3207,NA,117.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382999999999996,0.0397515339473791,0.0274764759734625
2008-06-12,"pt",0.3161,NA,118.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863000000000005,-0.0333012858256461,-0.0740159998066763
2008-06-13,"pt",0.3315,NA,118.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1255,-0.0947959528475018,-0.0358273355461645
2008-06-16,"pt",0.3247,NA,118.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1525,-0.0128054868176903,0.0211275464258756
2008-06-17,"pt",0.338900000000001,NA,118.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1337,0.00855518525981891,-0.0332109335450297
2008-06-18,"pt",0.3265,NA,117.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892999999999997,0.0511986377544162,0.0491974481270026
2008-06-19,"pt",0.313300000000001,NA,115.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0932000000000004,-0.0301255095523931,-0.0120743165906809
2008-06-20,"pt",0.3102,NA,112.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1465,0.0580590482047012,0.0416372803057197
2008-06-23,"pt",0.3164,NA,111.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1216,-0.0101077546997077,-0.0433741457011028
