date,TR GERMANY GVT ZERO 10Y - ZERO YIELD,TR FRANCE GVT ZERO 10Y - ZERO YIELD,TR ITALY GVT ZERO 10Y - ZERO YIELD,TR AUSTRIA GVT ZERO 10Y - ZERO YIELD,TR BELGIUM GVT ZERO 10Y - ZERO YIELD,TR GREECE GVT ZERO 10Y - ZERO YIELD,TR IRELAND GVT ZERO 10Y - ZERO YIELD,TR NETHERLANDS GVT ZERO 10Y - ZERO YIELD,TR PORTUGAL GVT ZERO 10Y - ZERO YIELD,TR FINLAND GVT ZERO 10Y - ZERO YIELD,TR LITHUANIA GVT ZERO 10Y - ZERO YIELD,TR MALTA GVT ZERO 10Y - ZERO YIELD,TR SLOVAKIA GVT ZERO 10Y - ZERO YIELD,TR SPAIN GVT ZERO 10Y - ZERO YIELD,CBOE SPX VOLATILITY VIX (NEW) - PRICE INDEX,VSTOXX VOLATILITY INDEX - PRICE INDEX,EURIBOR 1 MONTH (ACT/365) - OFFERED RATE,S&P IRELAND BMI - PRICE INDEX,S&P GERMANY BMI - PRICE INDEX,S&P FRANCE BMI - PRICE INDEX,S&P NETHERLANDS BMI - PRICE INDEX,S&P PORTUGAL BMI - PRICE INDEX,S&P ITALY BMI - PRICE INDEX,S&P GREECE BMI - PRICE INDEX,S&P SPAIN BMI - PRICE INDEX,S&P AUSTRIA BMI - PRICE INDEX,BD GDP CONA,FR GDP (CON) CONA,GR GDP CONA,IR GDP (METHO BREAK Q1 2002) CONN,IR GNP CONN,IT GDP CONA,NL GDP CONA,ES CHAIN-TYPE QTY INDEX OF GDP (CONSTANT) VOLA,ES CHAIN-TYPE QTY INDEX OF GDP (CONSTANT) VOLN,REPUBLIC OF ITALY SNR CR 5Y E - CDS PREM. MID,FEDERAL REP GERMANY SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF PORTUGAL SNR CR 5Y E - CDS PREM. MID,KINGDOM OF SPAIN SNR CR 5Y E - CDS PREM. MID,IRELAND SNR CR 5Y E - CDS PREM. MID,HELLENIC REPUBLIC SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF AUSTRIA SNR CR 5Y E - CDS PREM. MID,KINGDOM OF BELGIUM SNR CR 5Y E - CDS PREM. MID,FRENCH REPUBLIC SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF CYPRUS SNR CR 5Y E - CDS PREM. MID,KINGDOM OF NL SNR CR 5Y E - CDS PREM. MID,GREECE SEN 5YR CDS - CDS PREM. MID,REPUBLIC OF ITALY SNR CR 5Y E - CDS PREM. MID,FEDERAL REP GERMANY SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF PORTUGAL SNR CR 5Y E - CDS PREM. MID,KINGDOM OF SPAIN SNR CR 5Y E - CDS PREM. MID,IRELAND SNR CR 5Y E - CDS PREM. MID,HELLENIC REPUBLIC SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF AUSTRIA SNR CR 5Y E - CDS PREM. MID,"BANCO SANTANDER, SA SNR CR 5Y E - CDS PREM. MID",KINGDOM OF BELGIUM SNR CR 5Y E - CDS PREM. MID,FRENCH REPUBLIC SNR CR 5Y E - CDS PREM. MID,KINGDOM OF SWEDEN SNR CR 5Y E - CDS PREM. MID,UK AND NI SNR CR 5Y E - CDS PREM. MID,US DEPT OF TRSY SNR CR 5Y E - CDS PREM. MID,KINGDOM OF DENMARK SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF CYPRUS SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF ICELAND SNR CR 5Y E - CDS PREM. MID,KINGDOM OF NL SNR CR 5Y E - CDS PREM. MID
05/09/2008,4.1325,4.3115,4.7369,4.3325,4.457,4.7971,4.4289,4.2914,4.5385,4.2957,NA,NA,4.8036,4.4611,23.06,26.85,4.5777,357.31,304.87,266.21,313.14,97.69,285.5,177.56,585.54,294.46,0,0,0,0,0,0,0,0,0,42.25,8.375,38.5,39,NA,51.5,NA,19.5,11.5,33,NA,53.2,42.25,8.375,38.5,39,NA,51.5,NA,107.9125,19.5,11.5,NA,NA,15,NA,33,255,NA
08/09/2008,4.1622,4.3554,4.7607,4.3807,4.505,4.8422,4.4919,4.3396,4.6002,4.3409,NA,NA,4.8468,4.5695,22.64,26.18,4.5777,383.56,311.59,275.08,319.18,100.32,293.97,185.31,607.16,304.69,0,0,0,0,0,0,0,0,0,41.75,8.025,38.5,38.25,NA,50.75,NA,20.25,11.5,33,NA,51.6,41.75,8.025,38.5,38.25,NA,50.75,NA,93.34999,20.25,11.5,NA,NA,15,NA,33,255,NA
09/09/2008,4.1446,4.3573,4.7622,4.3807,4.495,4.849,4.4803,4.3322,4.5929,4.351,NA,NA,4.8578,4.5513,25.47,26.71,4.5777,381.66,308.76,272.66,319.03,98.59,292.41,184.65,597.89,300.36,0,0,0,0,0,0,0,0,0,42.25,8.325,38.5,38.25,NA,51,NA,20.75,11.5,33,NA,52.8,42.25,8.325,38.5,38.25,NA,51,NA,99.59999,20.75,11.5,NA,NA,15,NA,33,255,NA
10/09/2008,4.1682,4.3636,4.7729,4.386,4.513,4.8466,4.4847,4.3346,4.5902,4.3692,NA,NA,4.8838,4.554,24.52,27.52,4.5777,367.58,307.08,271.68,316.9,97.27,290.41,181.24,588.94,292.47,0,0,0,0,0,0,0,0,0,43.25,8.325,39,39.25,NA,51.5,NA,20.75,11.5,33,NA,52.5,43.25,8.325,39,39.25,NA,51.5,NA,99.59999,20.75,11.5,NA,NA,17,NA,33,260,NA
11/09/2008,4.1841,4.3826,4.7914,4.4144,4.534,4.8819,4.5378,4.3563,4.6167,4.3819,NA,NA,4.9296,4.5663,24.39,28.04,4.5777,358.53,305.36,268.85,314.44,96.41,288.87,176.72,586.41,288.56,0,0,0,0,0,0,0,0,0,43.25,8.325,40,40.25,NA,52.5,NA,20.75,11.5,33,NA,53.8,43.25,8.325,40,40.25,NA,52.5,NA,105.8375,20.75,11.5,NA,NA,17,NA,33,257.5,NA
12/09/2008,4.276,4.4707,4.8663,4.497,4.626,4.9448,4.6277,4.4401,4.6934,4.4679,NA,NA,5.0052,4.6159,25.66,27.04,4.5787,361.54,309.02,273.4,317.86,97.67,292.81,175.75,600.14,293.39,0,0,0,0,0,0,0,0,0,43.25,8.325,40,40.25,NA,52.5,NA,20.75,11.75,33,NA,53,43.25,8.325,40,40.25,NA,52.5,NA,105.325,20.75,11.75,NA,NA,17,NA,33,260,NA
15/09/2008,4.2493,4.3743,4.7964,4.3991,4.534,4.8948,4.5097,4.3538,4.6099,4.3548,NA,NA,4.8951,4.5567,31.7,32.59,4.5868,348.03,299.86,263.48,308.34,94.71,282.37,168.6,573.92,283.21,0,0,0,0,0,0,0,0,0,44,8.7,42,41.25,NA,53,NA,21.25,12.5,35,NA,56.8,44,8.7,42,41.25,NA,53,NA,118.1375,21.25,12.5,NA,NA,17,NA,35,270,NA
16/09/2008,4.221,4.3623,4.7964,4.3673,4.522,4.8878,4.5124,4.3241,4.5822,4.3364,NA,NA,4.7972,4.5568,30.3,36.19,4.596,335.38,295.29,258.82,301.19,94.73,274.72,164.98,574.44,272.86,0,0,0,0,0,0,0,0,0,46,10,45,44,NA,57,NA,25,15,35,NA,56,46,10,45,44,NA,57,NA,164,25,15,NA,NA,17,NA,35,300,NA
17/09/2008,4.2082,4.3508,4.7949,4.3988,4.529,4.9173,4.5451,4.3322,4.6224,4.3482,NA,NA,4.8651,4.6231,36.22,37.53,4.602,317.6,290.26,254.11,291.33,92.97,267.88,166.33,561.07,259.16,0,0,0,0,0,0,0,0,0,44,8.575,43,42.25,NA,53.75,NA,21.75,14,35,NA,55.8,44,8.575,43,42.25,NA,53.75,NA,136.075,21.75,14,NA,NA,17,NA,35,285,NA
18/09/2008,4.2457,4.3998,4.8689,4.4319,4.605,4.9701,4.5839,4.3851,4.6733,4.4041,NA,NA,4.9184,4.6631,33.1,37.55,4.6467,308.2,289.25,251.91,287.61,90.24,264.3,165.32,558.65,245.98,0,0,0,0,0,0,0,0,0,44,8.575,43,41.75,NA,53.75,NA,21.75,14,35,NA,56,44,8.575,43,41.75,NA,53.75,NA,129.925,21.75,14,NA,NA,17,NA,35,285,NA
