"date","country","bsp","cds","euribor","stocks","vix","vstoxx","greece_a","ireland_a","portugal_a","spain_a","crisis_a","sd","crisis_b_1.5","crisis_b_2"
2008-02-13,"all",NA,NA,4.236,NA,24.88,27.93,0,0,0,0,0,0,0,0
2008-02-14,"all",NA,NA,4.237,NA,25.54,28.08,0,0,0,0,0,0,0,0
2008-02-15,"all",NA,NA,4.2381,NA,25.02,29.37,0,0,0,0,0,0,0,0
2008-02-18,"all",NA,NA,4.2381,NA,25.02,28.01,0,0,0,0,0,0,0,0
2008-02-19,"all",NA,NA,4.237,NA,25.59,27.81,0,0,0,0,0,0,0,0
2008-02-20,"all",NA,NA,4.2381,NA,24.4,29.07,0,0,0,0,0,0,0,0
2008-02-21,"all",NA,NA,4.2381,NA,25.12,28.39,0,0,0,0,0,0,0,0
2008-02-22,"all",NA,NA,4.2381,NA,24.06,28.76,0,0,0,0,0,0,0,0
2008-02-25,"all",NA,NA,4.2391,NA,23.03,27.85,0,0,0,0,0,0,0,0
2008-02-26,"all",NA,NA,4.2431,NA,21.9,25.88,0,0,0,0,0,0,0,0
2008-02-27,"all",NA,NA,4.2431,NA,22.69,25.25,0,0,0,0,0,0,0,0
2008-02-28,"all",NA,NA,4.2583,NA,23.53,26.07,0,0,0,0,0,0,0,0
2008-02-29,"all",NA,NA,4.2583,NA,26.54,28.69,0,0,0,0,0,0,0,0
2008-03-03,"all",NA,NA,4.2573,NA,26.28,30.9,0,0,0,0,0,0,0,0
2008-03-04,"all",NA,NA,4.2583,NA,25.52,31.46,0,0,0,0,0,0,0,0
2008-03-05,"all",NA,NA,4.2593,NA,24.6,29.75,0,0,0,0,0,0,0,0
2008-03-06,"all",NA,NA,4.2705,NA,27.55,30.62,0,0,0,0,0,0,0,0
2008-03-07,"all",NA,NA,4.3222,NA,27.49,31.56,0,0,0,0,0,0,0,0
2008-03-10,"all",NA,NA,4.3557,NA,29.38,32.05,0,0,0,0,0,0,0,0
2008-03-11,"all",NA,NA,4.3648,NA,26.36,29.77,0,0,0,0,0,0,0,0
2008-03-12,"all",NA,NA,4.3607,NA,27.22,28.76,0,0,0,0,0,0,0,0
2008-03-13,"all",NA,NA,4.3628,NA,27.29,29.65,0,0,0,0,0,0,0,0
2008-03-14,"all",NA,NA,4.3688,NA,31.16,31.59,0,0,0,0,0,0,0,0
2008-03-17,"all",NA,NA,4.3901,NA,32.24,37.05,0,0,0,0,0,0,0,0
2008-03-18,"all",NA,NA,4.3922,NA,25.79,33.15,0,0,0,0,0,0,0,0
2008-03-19,"all",NA,NA,4.4074,NA,29.84,31.38,0,0,0,0,0,0,0,0
2008-03-20,"all",NA,NA,4.4135,NA,26.62,30.37,0,0,0,0,0,0,0,0
2008-03-21,"all",NA,NA,4.4135,NA,26.62,30.37,0,0,0,0,0,0,0,0
2008-03-24,"all",NA,NA,4.4135,NA,25.73,30.37,0,0,0,0,0,0,0,0
2008-03-25,"all",NA,NA,4.4256,NA,25.72,28.71,0,0,0,0,0,0,0,0
2008-03-26,"all",NA,NA,4.4368,NA,26.08,28.65,0,0,0,0,0,0,0,0
2008-03-27,"all",NA,NA,4.4398,NA,25.88,27.13,0,0,0,0,0,0,0,0
2008-03-28,"all",NA,NA,4.4195,NA,25.71,26.28,0,0,0,0,0,0,0,0
2008-03-31,"all",NA,NA,4.4185,NA,25.61,27.31,0,0,0,0,0,0,0,0
2008-04-01,"all",NA,NA,4.4175,NA,22.68,24.62,0,0,0,0,0,0,0,0
2008-04-02,"all",NA,NA,4.4124,NA,23.43,24.59,0,0,0,0,0,0,0,0
2008-04-03,"all",NA,NA,4.4094,NA,23.21,25.19,0,0,0,0,0,0,0,0
2008-04-04,"all",NA,NA,4.4084,NA,22.45,23.83,0,0,0,0,0,0,0,0
2008-04-07,"all",NA,NA,4.4094,NA,22.42,23.36,0,0,0,0,0,0,0,0
2008-04-08,"all",NA,NA,4.4135,NA,22.36,24.04,0,0,0,0,0,0,0,0
2008-04-09,"all",NA,NA,4.4145,NA,22.81,24.14,0,0,0,0,0,0,0,0
2008-04-10,"all",NA,NA,4.4236,NA,21.98,23.76,0,0,0,0,0,0,0,0
2008-04-11,"all",NA,NA,4.4256,NA,23.46,24.76,0,0,0,0,0,0,0,0
2008-04-14,"all",NA,NA,4.4236,NA,23.82,25.93,0,0,0,0,0,0,0,0
2008-04-15,"all",NA,NA,4.4287,NA,22.78,25.04,0,0,0,0,0,0,0,0
2008-04-16,"all",NA,NA,4.4317,NA,20.53,23,0,0,0,0,0,0,0,0
2008-04-17,"all",NA,NA,4.4317,NA,20.37,23.32,0,0,0,0,0,0,0,0
2008-04-18,"all",NA,NA,4.4327,NA,20.13,21.63,0,0,0,0,0,0,0,0
2008-04-21,"all",NA,NA,4.4388,NA,20.5,22.36,0,0,0,0,0,0,0,0
2008-04-22,"all",NA,NA,4.4439,NA,20.87,22.94,0,0,0,0,0,0,0,0
2008-04-23,"all",NA,NA,4.4469,NA,20.26,22.22,0,0,0,0,0,0,0,0
2008-04-24,"all",NA,NA,4.4469,NA,20.06,21.4,0,0,0,0,0,0,0,0
2008-04-25,"all",NA,NA,4.4479,NA,19.59,20.97,0,0,0,0,0,0,0,0
2008-04-28,"all",NA,NA,4.4469,NA,19.64,21.1,0,0,0,0,0,0,0,0
2008-04-29,"all",NA,NA,4.45,NA,20.24,21.52,0,0,0,0,0,0,0,0
2008-04-30,"all",NA,NA,4.451,NA,20.79,20.88,0,0,0,0,0,0,0,0
2008-05-01,"all",NA,NA,4.451,NA,18.88,20.88,0,0,0,0,0,0,0,0
2008-05-02,"all",NA,NA,4.4469,NA,18.18,19.77,0,0,0,0,0,0,0,0
2008-05-05,"all",NA,NA,4.4469,NA,18.9,19.92,0,0,0,0,0,0,0,0
2008-05-06,"all",NA,NA,4.4469,NA,18.21,20.09,0,0,0,0,0,0,0,0
2008-05-07,"all",NA,NA,4.4469,NA,19.73,19.58,0,0,0,0,0,0,0,0
2008-05-08,"all",NA,NA,4.4459,NA,19.4,19.95,0,0,0,0,0,0,0,0
2008-05-09,"all",NA,NA,4.4449,NA,19.41,20.67,0,0,0,0,0,0,0,0
2008-05-12,"all",NA,NA,4.4449,NA,17.79,21.2,0,0,0,0,0,0,0,0
2008-05-13,"all",NA,NA,4.4449,NA,17.98,21.8,0,0,0,0,0,0,0,0
2008-05-14,"all",NA,NA,4.4429,NA,17.66,19.64,0,0,0,0,0,0,0,0
2008-05-15,"all",NA,NA,4.4378,NA,16.3,18.87,0,0,0,0,0,0,0,0
2008-05-16,"all",NA,NA,4.4358,NA,16.47,18.57,0,0,0,0,0,0,0,0
2008-05-19,"all",NA,NA,4.4368,NA,17.01,18.25,0,0,0,0,0,0,0,0
2008-05-20,"all",NA,NA,4.4348,NA,17.58,20.06,0,0,0,0,0,0,0,0
2008-05-21,"all",NA,NA,4.4348,NA,18.59,19.97,0,0,0,0,0,0,0,0
2008-05-22,"all",NA,NA,4.4337,NA,18.05,19.56,0,0,0,0,0,0,0,0
2008-05-23,"all",NA,NA,4.4337,NA,19.55,21.46,0,0,0,0,0,0,0,0
2008-05-26,"all",NA,NA,4.4348,NA,19.55,21.81,0,0,0,0,0,0,0,0
2008-05-27,"all",NA,NA,4.4337,NA,19.64,21.68,0,0,0,0,0,0,0,0
2008-05-28,"all",NA,NA,4.4348,NA,19.07,20.8,0,0,0,0,0,0,0,0
2008-05-29,"all",NA,NA,4.527,NA,18.14,19.9,0,0,0,0,0,0,0,0
2008-05-30,"all",NA,NA,4.526,NA,17.83,19.68,0,0,0,0,0,0,0,0
2008-06-02,"all",NA,NA,4.526,NA,19.83,21.6,0,0,0,0,0,0,0,0
2008-06-03,"all",NA,NA,4.524,NA,20.24,21.34,0,0,0,0,0,0,0,0
2008-06-04,"all",NA,NA,4.5219,NA,20.8,21.72,0,0,0,0,0,0,0,0
2008-06-05,"all",NA,NA,4.5199,NA,18.63,21.34,0,0,0,0,0,0,0,0
2008-06-06,"all",NA,NA,4.5412,NA,23.56,23.41,0,0,0,0,0,0,0,0
2008-06-09,"all",NA,NA,4.5372,NA,23.12,24.81,0,0,0,0,0,0,0,0
2008-06-10,"all",NA,NA,4.5372,NA,23.18,24.41,0,0,0,0,0,0,0,0
2008-06-11,"all",NA,NA,4.5341,NA,24.12,25.09,0,0,0,0,0,0,0,0
2008-06-12,"all",NA,NA,4.5361,NA,23.33,23.3,0,0,0,0,0,0,0,0
2008-06-13,"all",NA,NA,4.5331,NA,21.22,22.48,0,0,0,0,0,0,0,0
2008-06-16,"all",NA,NA,4.5351,NA,20.95,22.96,0,0,0,0,0,0,0,0
2008-06-17,"all",NA,NA,4.5473,NA,21.13,22.21,0,0,0,0,0,0,0,0
2008-06-18,"all",NA,NA,4.5493,NA,22.24,23.33,0,0,0,0,0,0,0,0
2008-06-19,"all",NA,NA,4.5564,NA,21.58,23.05,0,0,0,0,0,0,0,0
2008-06-20,"all",NA,NA,4.5513,NA,22.87,24.03,0,0,0,0,0,0,0,0
2008-06-23,"all",NA,NA,4.5513,NA,22.64,23.01,0,0,0,0,0,0,0,0
2008-06-24,"all",NA,NA,4.5513,NA,22.42,23.37,0,0,0,0,0,0,0,0
2008-06-25,"all",NA,NA,4.5443,NA,21.14,21.9,0,0,0,0,0,0,0,0
2008-06-26,"all",NA,NA,4.529,NA,23.93,24.5,0,0,0,0,0,0,0,0
2008-06-27,"all",NA,NA,4.4966,NA,23.44,24.96,0,0,0,0,0,0,0,0
2008-06-30,"all",NA,NA,4.5017,NA,23.95,24.67,0,0,0,0,0,0,0,0
2008-07-01,"all",NA,NA,4.5098,NA,23.65,26.25,0,0,0,0,0,0,0,0
2008-07-02,"all",NA,NA,4.5088,NA,25.92,26.38,0,0,0,0,0,0,0,0
2008-07-03,"all",NA,NA,4.526,NA,24.78,25.8,0,0,0,0,0,0,0,0
2008-07-04,"all",NA,NA,4.5321,NA,24.78,26.79,0,0,0,0,0,0,0,0
2008-07-07,"all",NA,NA,4.5321,NA,25.78,25.82,0,0,0,0,0,0,0,0
2008-07-08,"all",NA,NA,4.5331,NA,23.15,26.85,0,0,0,0,0,0,0,0
2008-07-09,"all",NA,NA,4.5321,NA,25.23,25.43,0,0,0,0,0,0,0,0
2008-07-10,"all",NA,NA,4.5301,NA,25.59,27.38,0,0,0,0,0,0,0,0
2008-07-11,"all",NA,NA,4.5301,NA,27.49,29.27,0,0,0,0,0,0,0,0
2008-07-14,"all",NA,NA,4.5311,NA,28.48,28.93,0,0,0,0,0,0,0,0
2008-07-15,"all",NA,NA,4.5311,NA,28.54,30.06,0,0,0,0,0,0,0,0
2008-07-16,"all",NA,NA,4.5321,NA,25.1,28.8,0,0,0,0,0,0,0,0
2008-07-17,"all",NA,NA,4.5331,NA,25.01,26.74,0,0,0,0,0,0,0,0
2008-07-18,"all",NA,NA,4.5331,NA,24.05,24.89,0,0,0,0,0,0,0,0
2008-07-21,"all",NA,NA,4.5341,NA,23.05,24.88,0,0,0,0,0,0,0,0
2008-07-22,"all",NA,NA,4.5392,NA,21.18,24.48,0,0,0,0,0,0,0,0
2008-07-23,"all",NA,NA,4.5443,NA,21.31,23.73,0,0,0,0,0,0,0,0
2008-07-24,"all",NA,NA,4.5453,NA,23.44,23.92,0,0,0,0,0,0,0,0
2008-07-25,"all",NA,NA,4.5453,NA,22.91,23.86,0,0,0,0,0,0,0,0
2008-07-28,"all",NA,NA,4.5443,NA,24.23,24.82,0,0,0,0,0,0,0,0
2008-07-29,"all",NA,NA,4.5443,NA,22.03,24.53,0,0,0,0,0,0,0,0
2008-07-30,"all",NA,NA,4.5422,NA,21.21,23.22,0,0,0,0,0,0,0,0
2008-07-31,"all",NA,NA,4.5412,NA,22.94,23.33,0,0,0,0,0,0,0,0
2008-08-01,"all",NA,NA,4.5453,NA,22.57,24.19,0,0,0,0,0,0,0,0
2008-08-04,"all",NA,NA,4.5473,NA,23.49,25.04,0,0,0,0,0,0,0,0
2008-08-05,"all",NA,NA,4.5473,NA,21.14,23.18,0,0,0,0,0,0,0,0
2008-08-06,"all",NA,NA,4.5493,NA,20.23,22.18,0,0,0,0,0,0,0,0
2008-08-07,"all",NA,NA,4.5493,NA,21.15,22.61,0,0,0,0,0,0,0,0
2008-08-08,"all",NA,NA,4.5483,NA,20.66,22.13,0,0,0,0,0,0,0,0
2008-08-11,"all",NA,NA,4.5483,NA,20.12,22.35,0,0,0,0,0,0,0,0
2008-08-12,"all",NA,NA,4.5473,NA,21.17,22.55,0,0,0,0,0,0,0,0
2008-08-13,"all",NA,NA,4.5473,NA,21.55,24.35,0,0,0,0,0,0,0,0
2008-08-14,"all",NA,NA,4.5473,NA,20.34,23.18,0,0,0,0,0,0,0,0
2008-08-15,"all",NA,NA,4.5473,NA,19.58,22.11,0,0,0,0,0,0,0,0
2008-08-18,"all",NA,NA,4.5473,NA,20.98,21.89,0,0,0,0,0,0,0,0
2008-08-19,"all",NA,NA,4.5463,NA,21.28,24.02,0,0,0,0,0,0,0,0
2008-08-20,"all",NA,NA,4.5473,NA,20.42,22.97,0,0,0,0,0,0,0,0
2008-08-21,"all",NA,NA,4.5463,NA,19.82,23.27,0,0,0,0,0,0,0,0
2008-08-22,"all",NA,NA,4.5463,NA,18.81,21.6,0,0,0,0,0,0,0,0
2008-08-25,"all",NA,NA,4.5463,NA,20.97,22.9,0,0,0,0,0,0,0,0
2008-08-26,"all",NA,NA,4.5473,NA,20.49,22.1,0,0,0,0,0,0,0,0
2008-08-27,"all",NA,NA,4.5473,NA,19.76,21.89,0,0,0,0,0,0,0,0
2008-08-28,"all",NA,NA,4.5737,NA,19.43,21.11,0,0,0,0,0,0,0,0
2008-08-29,"all",NA,NA,4.5737,NA,20.65,21.06,0,0,0,0,0,0,0,0
2008-09-01,"all",NA,NA,4.5757,NA,20.65,21.62,0,0,0,0,0,0,0,0
2008-09-02,"all",NA,NA,4.5757,NA,21.99,21.23,0,0,0,0,0,0,0,0
2008-09-03,"all",NA,NA,4.5777,NA,21.43,22.18,0,0,0,0,0,0,0,0
2008-09-04,"all",NA,NA,4.5777,NA,24.03,24.97,0,0,0,0,0,0,0,0
2008-09-05,"all",NA,NA,4.5777,NA,23.06,26.85,0,0,0,0,0,0,0,0
2008-09-08,"all",NA,NA,4.5777,NA,22.64,26.18,0,0,0,0,0,0,0,0
2008-09-09,"all",NA,NA,4.5777,NA,25.47,26.71,0,0,0,0,0,0,0,0
2008-09-10,"all",NA,NA,4.5777,NA,24.52,27.52,0,0,0,0,0,0,0,0
2008-09-11,"all",NA,NA,4.5777,NA,24.39,28.04,0,0,0,0,0,0,0,0
2008-09-12,"all",NA,NA,4.5787,NA,25.66,27.04,0,0,0,0,0,0,0,0
2008-09-15,"all",NA,NA,4.5868,NA,31.7,32.59,0,0,0,0,0,0,0,0
2008-09-16,"all",NA,NA,4.596,NA,30.3,36.19,0,0,0,0,0,0,0,0
2008-09-17,"all",NA,NA,4.602,NA,36.22,37.53,0,0,0,0,0,0,0,0
2008-09-18,"all",NA,NA,4.6467,NA,33.1,37.55,0,0,0,0,0,0,0,0
2008-09-19,"all",NA,NA,4.6953,NA,32.07,35.19,0,0,0,0,0,0,0,0
2008-09-22,"all",NA,NA,4.8312,NA,33.85,32.72,0,0,0,0,0,0,0,0
2008-09-23,"all",NA,NA,4.9163,NA,35.72,32.57,0,0,0,0,0,0,0,0
2008-09-24,"all",NA,NA,4.9762,NA,35.19,32.62,0,0,0,0,0,0,0,0
2008-09-25,"all",NA,NA,5.0461,NA,32.82,32.66,0,0,0,0,0,0,0,0
2008-09-26,"all",NA,NA,5.0755,NA,34.74,38.37,0,0,0,0,0,0,0,0
2008-09-29,"all",NA,NA,5.0755,NA,46.72,39.4,0,0,0,0,0,0,0,0
2008-09-30,"all",NA,NA,5.1201,NA,39.39,40.39,0,0,0,0,0,0,0,0
2008-10-01,"all",NA,NA,5.1587,NA,39.81,41.92,0,0,0,0,0,0,0,0
2008-10-02,"all",NA,NA,5.1871,NA,45.26,42.98,0,0,0,0,0,0,0,0
2008-10-03,"all",NA,NA,5.2013,NA,45.14,41.16,0,0,0,0,0,0,0,0
2008-10-06,"all",NA,NA,5.2215,NA,52.05,51.06,0,0,0,0,0,0,0,0
2008-10-07,"all",NA,NA,5.254,NA,53.68,50.71,0,0,0,0,0,0,0,0
2008-10-08,"all",NA,NA,5.2692,NA,57.53,60.67,0,0,0,0,0,0,0,0
2008-10-09,"all",NA,NA,5.1972,NA,63.92,58.39,0,0,0,0,0,0,0,0
2008-10-10,"all",NA,NA,5.1891,NA,69.95,81.03,0,0,0,0,0,0,0,0
2008-10-13,"all",NA,NA,5.0938,NA,54.99,67.05,0,0,0,0,0,0,0,0
2008-10-14,"all",NA,NA,4.9985,NA,55.13,60.31,0,0,0,0,0,0,0,0
2008-10-15,"all",NA,NA,4.9346,NA,69.25,65.45,0,0,0,0,0,0,0,0
2008-10-16,"all",NA,NA,4.8393,NA,67.61,87.51,0,0,0,0,0,0,0,0
2008-10-17,"all",NA,NA,4.7967,NA,70.33,77.15,0,0,0,0,0,0,0,0
2008-10-20,"all",NA,NA,4.7501,NA,52.97,63.28,0,0,0,0,0,0,0,0
2008-10-21,"all",NA,NA,4.7156,NA,53.11,56.18,0,0,0,0,0,0,0,0
2008-10-22,"all",NA,NA,4.6771,NA,69.65,61.89,0,0,0,0,0,0,0,0
2008-10-23,"all",NA,NA,4.669,NA,67.8,64.71,0,0,0,0,0,0,0,0
2008-10-24,"all",NA,NA,4.671,NA,79.13,74.74,0,0,0,0,0,0,0,0
2008-10-27,"all",NA,NA,4.6436,NA,80.06,76.54,0,0,0,0,0,0,0,0
2008-10-28,"all",NA,NA,4.5919,NA,66.96,74.69,0,0,0,0,0,0,0,0
2008-10-29,"all",NA,NA,4.5666,NA,69.96,71.01,0,0,0,0,0,0,0,0
2008-10-30,"all",NA,NA,4.5412,NA,62.9,66.14,0,0,0,0,0,0,0,0
2008-10-31,"all",NA,NA,4.4956,NA,59.89,60.68,0,0,0,0,0,0,0,0
2008-11-03,"all",NA,NA,4.4733,NA,53.68,54.61,0,0,0,0,0,0,0,0
2008-11-04,"all",NA,NA,4.4287,NA,47.73,47.94,0,0,0,0,0,0,0,0
2008-11-05,"all",NA,NA,4.3871,NA,54.56,49.1,0,0,0,0,0,0,0,0
2008-11-06,"all",NA,NA,4.308,NA,63.68,60.71,0,0,0,0,0,0,0,0
2008-11-07,"all",NA,NA,4.158,NA,56.1,56.59,0,0,0,0,0,0,0,0
2008-11-10,"all",NA,NA,4.0708,NA,59.98,55.67,0,0,0,0,0,0,0,0
2008-11-11,"all",NA,NA,4.0089,NA,61.44,63.49,0,0,0,0,0,0,0,0
2008-11-12,"all",NA,NA,3.9684,NA,66.46,66.42,0,0,0,0,0,0,0,0
2008-11-13,"all",NA,NA,3.9227,NA,59.83,64.44,0,0,0,0,0,0,0,0
2008-11-14,"all",NA,NA,3.8812,NA,66.31,62.48,0,0,0,0,0,0,0,0
2008-11-17,"all",NA,NA,3.8295,NA,69.15,66.87,0,0,0,0,0,0,0,0
2008-11-18,"all",NA,NA,3.7737,NA,67.64,63.9,0,0,0,0,0,0,0,0
2008-11-19,"all",NA,NA,3.7291,NA,74.26,68.52,0,0,0,0,0,0,0,0
2008-11-20,"all",NA,NA,3.6622,NA,80.86,72.85,0,0,0,0,0,0,0,0
2008-11-21,"all",NA,NA,3.5922,NA,72.67,74.13,0,0,0,0,0,0,0,0
2008-11-24,"all",NA,NA,3.5324,NA,64.7,63.66,0,0,0,0,0,0,0,0
2008-11-25,"all",NA,NA,3.4837,NA,60.9,61.2,0,0,0,0,0,0,0,0
2008-11-26,"all",NA,NA,3.4391,NA,54.92,56.49,0,0,0,0,0,0,0,0
2008-11-27,"all",NA,NA,3.6601,NA,54.92,51.47,0,0,0,0,0,0,0,0
2008-11-28,"all",NA,NA,3.6236,NA,55.28,51.44,0,0,0,0,0,0,0,0
2008-12-01,"all",NA,NA,3.5719,NA,68.51,57.55,0,0,0,0,0,0,0,0
2008-12-02,"all",NA,NA,3.5192,NA,62.98,55.72,0,0,0,0,0,0,0,0
2008-12-03,"all",NA,NA,3.4634,NA,60.72,54.19,0,0,0,0,0,0,0,0
2008-12-04,"all",NA,NA,3.3813,NA,63.64,54.53,0,0,0,0,0,0,0,0
2008-12-05,"all",NA,NA,3.2738,NA,59.93,58.78,0,0,0,0,0,0,0,0
2008-12-08,"all",NA,NA,3.2008,NA,58.49,54.46,0,0,0,0,0,0,0,0
2008-12-09,"all",NA,NA,3.1471,NA,58.91,52.65,0,0,0,0,0,0,0,0
2008-12-10,"all",NA,NA,3.1045,NA,55.73,50.4,0,0,0,0,0,0,0,0
2008-12-11,"all",NA,NA,3.0619,NA,55.78,48.95,0,0,0,0,0,0,0,0
2008-12-12,"all",NA,NA,3.0315,NA,54.28,52.8,0,0,0,0,0,0,0,0
2008-12-15,"all",NA,NA,2.995,NA,56.76,53.21,0,0,0,0,0,0,0,0
2008-12-16,"all",NA,NA,2.9555,NA,52.37,50.9,0,0,0,0,0,0,0,0
2008-12-17,"all",NA,NA,2.9129,NA,49.84,49.67,0,0,0,0,0,0,0,0
2008-12-18,"all",NA,NA,2.8815,NA,47.34,46.99,0,0,0,0,0,0,0,0
2008-12-19,"all",NA,NA,2.8429,NA,44.93,41.35,0,0,0,0,0,0,0,0
2008-12-22,"all",NA,NA,2.8105,NA,44.56,40.28,0,0,0,0,0,0,0,0
2008-12-23,"all",NA,NA,2.7811,NA,45.02,40.29,0,0,0,0,0,0,0,0
2008-12-24,"all",NA,NA,2.7487,NA,44.8,40.29,0,0,0,0,0,0,0,0
2008-12-25,"all",NA,NA,2.7487,NA,44.8,40.29,0,0,0,0,0,0,0,0
2008-12-26,"all",NA,NA,2.7487,NA,43.38,40.29,0,0,0,0,0,0,0,0
2008-12-29,"all",NA,NA,2.7294,NA,43.9,43.15,0,0,0,0,0,0,0,0
2008-12-30,"all",NA,NA,2.6706,NA,41.63,43.87,0,0,0,0,0,0,0,0
2008-12-31,"all",NA,NA,2.6392,NA,40,43.87,0,0,0,0,0,0,0,0
2009-01-01,"all",NA,NA,2.6392,NA,40,43.87,0,0,0,0,0,0,0,0
2009-01-02,"all",NA,NA,2.6057,NA,39.19,42.08,0,0,0,0,0,0,0,0
2009-01-05,"all",NA,NA,2.5783,NA,39.08,41.27,0,0,0,0,0,0,0,0
2009-01-06,"all",NA,NA,2.5469,NA,38.56,40.24,0,0,0,0,0,0,0,0
2009-01-07,"all",NA,NA,2.5144,NA,43.39,40.86,0,0,0,0,0,0,0,0
2009-01-08,"all",NA,NA,2.483,NA,42.56,41.77,0,0,0,0,0,0,0,0
2009-01-09,"all",NA,NA,2.4455,NA,42.82,41.29,0,0,0,0,0,0,0,0
2009-01-12,"all",NA,NA,2.41,NA,45.84,44.32,0,0,0,0,0,0,0,0
2009-01-13,"all",NA,NA,2.3583,NA,43.27,46.21,0,0,0,0,0,0,0,0
2009-01-14,"all",NA,NA,2.3096,NA,49.14,52.97,0,0,0,0,0,0,0,0
2009-01-15,"all",NA,NA,2.2306,NA,51,56.33,0,0,0,0,0,0,0,0
2009-01-16,"all",NA,NA,2.1454,NA,46.11,48.89,0,0,0,0,0,0,0,0
2009-01-19,"all",NA,NA,2.0947,NA,46.11,50.44,0,0,0,0,0,0,0,0
2009-01-20,"all",NA,NA,2.0572,NA,56.65,53.52,0,0,0,0,0,0,0,0
2009-01-21,"all",NA,NA,2.0014,NA,46.42,52.86,0,0,0,0,0,0,0,0
2009-01-22,"all",NA,NA,1.9396,NA,47.29,50.26,0,0,0,0,0,0,0,0
2009-01-23,"all",NA,NA,1.8879,NA,47.27,50.23,0,0,0,0,0,0,0,0
2009-01-26,"all",NA,NA,1.8372,NA,45.69,47.08,0,0,0,0,0,0,0,0
2009-01-27,"all",NA,NA,1.8098,NA,42.25,44.6,0,0,0,0,0,0,0,0
2009-01-28,"all",NA,NA,1.7956,NA,39.66,42.91,0,0,0,0,0,0,0,0
2009-01-29,"all",NA,NA,1.7824,NA,42.63,44.09,0,0,0,0,0,0,0,0
2009-01-30,"all",NA,NA,1.7692,NA,44.84,44.79,0,0,0,0,0,0,0,0
2009-02-02,"all",NA,NA,1.7591,NA,45.52,47.77,0,0,0,0,0,0,0,0
2009-02-03,"all",NA,NA,1.7469,NA,43.06,45.1,0,0,0,0,0,0,0,0
2009-02-04,"all",NA,NA,1.7348,NA,43.85,41.68,0,0,0,0,0,0,0,0
2009-02-05,"all",NA,NA,1.7216,NA,43.73,42.58,0,0,0,0,0,0,0,0
2009-02-06,"all",NA,NA,1.7155,NA,43.37,41.83,0,0,0,0,0,0,0,0
2009-02-09,"all",NA,NA,1.7033,NA,43.64,42.3,0,0,0,0,0,0,0,0
2009-02-10,"all",NA,NA,1.6912,NA,46.67,44.81,0,0,0,0,0,0,0,0
2009-02-11,"all",NA,NA,1.682,NA,44.53,43.42,0,0,0,0,0,0,0,0
2009-02-12,"all",NA,NA,1.6699,NA,41.25,44.38,0,0,0,0,0,0,0,0
2009-02-13,"all",NA,NA,1.6526,NA,42.93,41.84,0,0,0,0,0,0,0,0
2009-02-16,"all",NA,NA,1.6354,NA,42.93,44.34,0,0,0,0,0,0,0,0
2009-02-17,"all",NA,NA,1.6253,NA,48.66,48.49,0,0,0,0,0,0,0,0
2009-02-18,"all",NA,NA,1.6121,NA,48.46,47.96,0,0,0,0,0,0,0,0
2009-02-19,"all",NA,NA,1.604,NA,47.08,45.14,0,0,0,0,0,0,0,0
2009-02-20,"all",NA,NA,1.5979,NA,49.3,48.51,0,0,0,0,0,0,0,0
2009-02-23,"all",NA,NA,1.5928,NA,52.62,50.27,0,0,0,0,0,0,0,0
2009-02-24,"all",NA,NA,1.5827,NA,45.49,49.55,0,0,0,0,0,0,0,0
2009-02-25,"all",NA,NA,1.5746,NA,44.67,47.22,0,0,0,0,0,0,0,0
2009-02-26,"all",NA,NA,1.5644,NA,44.66,42.39,0,0,0,0,0,0,0,0
2009-02-27,"all",NA,NA,1.5513,NA,46.35,42.89,0,0,0,0,0,0,0,0
2009-03-02,"all",NA,NA,1.5391,NA,52.65,49.54,0,0,0,0,0,0,0,0
2009-03-03,"all",NA,NA,1.5208,NA,50.93,48.64,0,0,0,0,0,0,0,0
2009-03-04,"all",NA,NA,1.4985,NA,47.56,44.61,0,0,0,0,0,0,0,0
2009-03-05,"all",NA,NA,1.4671,NA,50.17,47.16,0,0,0,0,0,0,0,0
2009-03-06,"all",NA,NA,1.4174,NA,49.33,49.55,0,0,0,0,0,0,0,0
2009-03-09,"all",NA,NA,1.3799,NA,49.68,47.21,0,0,0,0,0,0,0,0
2009-03-10,"all",NA,NA,1.3434,NA,44.37,45.39,0,0,0,0,0,0,0,0
2009-03-11,"all",NA,NA,1.3079,NA,43.61,45.05,0,0,0,0,0,0,0,0
2009-03-12,"all",NA,NA,1.2887,NA,41.18,45.35,0,0,0,0,0,0,0,0
2009-03-13,"all",NA,NA,1.2653,NA,42.36,43.89,0,0,0,0,0,0,0,0
2009-03-16,"all",NA,NA,1.2481,NA,43.74,43.58,0,0,0,0,0,0,0,0
2009-03-17,"all",NA,NA,1.2309,NA,40.8,43.41,0,0,0,0,0,0,0,0
2009-03-18,"all",NA,NA,1.2207,NA,40.06,42.97,0,0,0,0,0,0,0,0
2009-03-19,"all",NA,NA,1.2065,NA,43.68,42.63,0,0,0,0,0,0,0,0
2009-03-20,"all",NA,NA,1.2004,NA,45.89,43.41,0,0,0,0,0,0,0,0
2009-03-23,"all",NA,NA,1.1883,NA,43.23,41.94,0,0,0,0,0,0,0,0
2009-03-24,"all",NA,NA,1.1832,NA,42.93,40.88,0,0,0,0,0,0,0,0
